-1955, 30, 767
-1998, 65, 632
-1981, 84, 577
-1924, 61, 597
-1742, 18, 553
-1742, 18, 553
-1683, 5, 530
-1617, 109, 641
-,-,-
-438, -86, -347
-835, 75, -76
-613, -88, 350
-592, -151, 197
-592, -151, 197
-439, -65, 188
-544, -23, 208
-548, -52, 114
-458, -92, 225
-560, -78, 246
-611, -66, 0
-767, -4, -58
-767, -4, -58
-976, 95, 318
-990, -33, 252
-946, -123, 186
-1116, 56, 358
-1387, 126, 444
-1372, 33, 393
-1440, 16, 528
-1440, 16, 528
-1479, -9, 391
-1518, -56, 417
-1704, -53, 609
-1817, -44, 723
-1974, 14, 726
-1982, 35, 680
-1752, 47, 720
-1551, 135, 828
-,-,-
-407, -124, -87
-383, -69, -317
-687, -10, -80
-581, -33, 329
-396, -131, 166
-553, -50, 45
-538, 13, 210
-433, -46, 4
-433, -46, 4
-481, -35, 107
-671, 20, 193
-680, -10, 115
-741, -41, 262
-847, -43, 321
-1061, -9, 215
-1061, -9, 215
-1086, -36, 238
