-341, -208, 0
-330, -308, 65
-330, -308, 65
-425, -361, 238
-431, -417, 313
-412, -532, 298
-529, -635, 358
-641, -673, 505
-614, -705, 568
-618, -783, 613
-824, -817, 709
-934, -769, 639
-1086, -592, 494
-1266, -370, 378
-1476, -41, 217
-1707, 407, 195
-,-,-
-967, -46, 465
-1091, 144, 419
-1040, 225, 456
-1040, 225, 530
-1110, 298, 530
-1157, 352, 416
-1194, 342, 280
-1145, 355, 367
-1028, 395, 499
-1168, 454, 570
-1258, 505, 571
-1276, 548, 332
-1250, 614, 210
-1186, 706, 253
-1267, 761, 494
-1199, 770, 503
-1069, 793, 374
-1044, 808, 346
-871, 775, 456
-871, 775, 456
-806, 754, 480
-752, 729, 416
-664, 666, 253
-577, 607, 186
-511, 526, 143
-425, 401, 107
-280, 274, 68
-280, 274, 68
-357, 153, 21
-284, 10, -10
-240, -157, 43
-264, -280, 181
-266, -373, 215
-393, -490, 244
-457, -576, 290
-457, -576, 290
-364, -713, 320
-407, -845, 309
-580, -888, 422
-684, -894, 508
-736, -958, 469
-862, -1010, 509
-1099, -832, 635
-1445, -479, 674
-1580, -180, 599
-1477, 67, 459
-1435, 348, 366
-1623, 667, 441
-1531, 862, 527
-,-,-
-1043, -78, 580
-1095, 21, 684
-1046, 106, 562
-1171, 182, 402
-1106, 217, 307
-1084, 240, 367
-1021, 220, 551
-1113, 266, 612
-1161, 333, 502
-1292, 389, 399
-1171, 425, 414
-1171, 425, 414
-1038, 438, 464
-1105, 519, 511
-1184, 627, 460
-1113, 673, 533
-1105, 787, 550
-1060, 858, 492
-967, 899, 409
-980, 931, 345
-914, 916, 409
-769, 854, 437
-773, 819, 350
-773, 819, 350
-621, 736, 207
-421, 608, 115
-416, 495, 98
-338, 355, 93
-219, 187, 123
-181, 29, 77
-181, 29, 77
-172, -86, 34
-236, -207, 98
-177, -338, 174
-102, -460, 198
-240, -583, 284
-322, -872, 413
-172, -1226, 382
-307, -1356, 404
-670, -1270, 622
-1033, -1099, 833
-1253, -877, 728
-1356, -471, 525
-1704, -82, 513
-1704, -82, 513
-,-,-
-1013, -151, 541
-894, -103, 667
-1014, 34, 697
-1057, 161, 551
-1073, 213, 477
-1143, 297, 492
-1152, 386, 414
-1266, 439, 461
-1269, 481, 709
-1137, 459, 769
-1186, 489, 714
-1266, 556, 688
-1137, 608, 739
-989, 676, 644
-989, 676, 644
-1157, 749, 521
-1085, 825, 531
-940, 860, 671
-837, 932, 670
-933, 970, 493
-836, 915, 417
-567, 803, 415
-517, 680, 257
-481, 587, 104
-481, 587, 104
-438, 483, 42
-345, 377, 130
-231, 230, 152
-241, 82, 102
-197, -59, 85
-197, -59, 85
-185, -163, 137
-276, -246, 207
-269, -338, 221
-302, -457, 204
-399, -614, 270
-273, -840, 366
-379, -941, 423
-697, -968, 475
-858, -1045, 486
-936, -1007, 577
-1098, -787, 738
-1396, -500, 695
-1561, -183, 489
-,-,-
-841, 477, 475
-664, 440, 509
-661, 400, 380
-906, 351, 414
-855, 270, 498
-769, 171, 549
-998, 95, 633
-998, 95, 633
-1139, 24, 700
-1216, -34, 717
-1235, 47, 774
-1244, 151, 1041
-1539, 160, 541
-1251, 212, 655
-991, 294, 695
-1167, 436, 608
-1229, 559, 476
-1174, 689, 456
-1110, 801, 452
-1110, 801, 452
-1222, 887, 406
-1042, 889, 438
-843, 878, 419
-798, 854, 379
-644, 804, 302
-532, 787, 195
-493, 777, 120
-310, 711, 54
-310, 711, 54
-305, 612, 109
-217, 487, 133
-74, 294, 83
-157, 125, 42
-115, -19, 122
39, -230, 367
39, -230, 367
-83, -439, 530
-148, -646, 439
12, -934, 334
-134, -1251, 543
-387, -1493, 851
-507, -1521, 848
-916, -1254, 701
-1370, -853, 757
-1763, -441, 820
-1808, -6, 618
-1896, 330, 555
-,-,-
-959, 23, 411
-873, -15, 466
-833, -29, 399
-921, 55, 235
-992, 176, 349
-978, 217, 448
-1172, 229, 527
-1150, 156, 683
-1199, 104, 748
-1199, 104, 748
-1227, 152, 905
-1202, 222, 1055
-1251, 271, 870
-1282, 356, 568
-1248, 499, 478
-1245, 634, 571
-1211, 758, 673
-1121, 850, 575
-1067, 939, 429
-882, 986, 284
-758, 1044, 349
-737, 1082, 387
-564, 1029, 286
-418, 935, 232
-418, 935, 232
-430, 842, 163
-356, 729, 39
-331, 573, 5
-231, 359, 91
-141, 167, 126
-141, 167, 126
-149, 7, 119
-160, -138, 142
-141, -330, 276
-144, -485, 372
-109, -607, 410
-183, -748, 302
-371, -854, 414
-520, -882, 692
-724, -780, 738
-1044, -718, 646
-1432, -727, 733
-1507, -700, 808
-1515, -462, 798
-1596, -176, 826
-1595, 87, 703
-1595, 87, 703
-1496, 405, 366
-1439, 676, 230
-,-,-
-1065, 228, 472
-1197, 227, 656
-1106, 212, 712
-1252, 266, 782
-1068, 473, 1138
-1466, 392, 790
-1289, 482, 726
-1200, 552, 701
-1201, 661, 828
-1079, 713, 684
-1040, 732, 488
-1137, 810, 452
-1010, 855, 596
-790, 887, 836
-688, 903, 701
-688, 903, 701
-719, 930, 348
-577, 903, 146
-339, 791, 50
-304, 736, 109
-351, 657, 161
-207, 534, 131
-207, 534, 131
-203, 402, 55
-270, 263, 73
-228, 100, 195
-208, -56, 258
-333, -182, 253
-341, -282, 271
-290, -445, 401
-367, -756, 451
-290, -1039, 316
-251, -1203, 312
-251, -1203, 312
-372, -1251, 496
-590, -1221, 610
-797, -1067, 545
-751, -842, 422
-1137, -587, 604
-1421, -408, 781
-1422, -195, 723
-1534, 153, 614
-1654, 452, 535
-1624, 699, 520
-,-,-
-1256, 301, 412
-1256, 301, 412
-1210, 236, 419
-1107, 177, 551
-1230, 235, 859
-1192, 264, 982
-1205, 267, 798
-1186, 366, 698
-1207, 503, 722
-1161, 657, 803
-1027, 765, 783
-1061, 867, 695
-948, 932, 571
-797, 973, 432
-797, 973, 432
-752, 984, 316
-770, 953, 290
-626, 869, 292
-495, 777, 274
-463, 682, 155
-486, 614, 198
-320, 487, 272
-211, 351, 260
-211, 351, 260
-163, 217, 231
-129, 71, 264
-152, -105, 305
-147, -269, 352
-144, -428, 263
-199, -584, 135
-226, -759, 236
-254, -953, 513
-332, -1105, 578
-534, -1125, 489
-899, -1022, 607
-1088, -904, 892
-1433, -683, 894
-1761, -383, 728
-1718, -165, 777
-1617, 115, 674
-1617, 115, 674
-1701, 468, 499
-1555, 697, 354
-,-,-
-930, -26, 710
-1085, -108, 738
-1282, -151, 716
-1156, -99, 763
-1156, -99, 763
-1141, -41, 846
-1313, 62, 826
-1277, 180, 690
-1153, 305, 575
-1322, 462, 603
-1188, 558, 684
-1023, 631, 702
-1033, 772, 662
-1010, 864, 534
-908, 914, 368
-864, 1017, 438
-770, 1071, 412
-694, 1052, 347
-694, 1052, 347
-684, 1021, 318
-512, 947, 233
-437, 814, 179
-460, 696, 116
-313, 558, 86
-214, 383, 119
-149, 214, 155
-176, 85, 190
-176, 85, 190
-211, -28, 212
-113, -218, 311
-142, -429, 414
-132, -651, 314
-98, -948, 252
-222, -1175, 411
-352, -1220, 537
-584, -1085, 592
-985, -954, 690
-1212, -816, 756
-1257, -628, 640
-1600, -259, 583
-1783, 21, 657
-1684, 236, 538
-1684, 236, 538
-,-,-
-884, 72, 332
-884, 72, 332
-1029, 76, 366
-1138, 162, 511
-1092, 229, 695
-1195, 295, 670
-1353, 434, 668
-1424, 526, 823
-1283, 570, 840
-1265, 645, 716
-1275, 670, 640
-1148, 676, 557
-1142, 722, 511
-1172, 797, 535
-1172, 797, 535
-957, 858, 511
-788, 889, 459
-828, 958, 350
-683, 967, 315
-428, 953, 329
-468, 909, 301
-413, 814, 256
-330, 705, 188
-330, 705, 188
-323, 589, 69
-304, 456, -48
-312, 306, -91
-313, 181, -29
-281, 54, 66
-215, -113, 92
-215, -113, 92
-265, -263, 157
-358, -377, 282
-249, -472, 314
-313, -634, 284
-454, -798, 247
-461, -876, 346
-493, -905, 475
-524, -1017, 567
-644, -1071, 678
-815, -939, 555
-1103, -682, 567
-1375, -438, 823
-1592, -85, 743
-,-,-
-895, -44, 717
-1131, -55, 785
-1128, -27, 775
-1058, 17, 847
-1162, 77, 940
-1155, 150, 874
-1059, 191, 706
-1160, 256, 624
-1166, 360, 644
-998, 457, 608
-998, 457, 608
-1065, 566, 643
-1134, 677, 724
-1197, 799, 726
-1073, 890, 507
-1034, 970, 428
-1016, 1012, 601
-851, 1001, 602
-761, 976, 506
-688, 940, 426
-639, 885, 348
-467, 814, 345
-467, 814, 345
-380, 692, 270
-463, 593, 110
-346, 487, -6
-216, 339, -16
-258, 226, 22
-342, 107, 92
-342, 107, 92
-212, -61, 57
-183, -216, 12
-278, -341, 60
-242, -489, 158
-194, -615, 258
-270, -749, 389
-372, -922, 441
-457, -1020, 404
-583, -979, 445
-913, -900, 735
-913, -900, 735
-1180, -817, 972
-1362, -572, 833
-1628, -217, 631
-1710, 42, 639
-1526, 263, 630
-,-,-
-1080, 93, 839
-1227, 30, 921
-1099, 12, 933
-1028, 23, 873
-1058, 121, 829
-1143, 235, 838
-1071, 335, 842
-1137, 393, 609
-1117, 521, 448
-967, 675, 513
-967, 675, 513
-1102, 822, 652
-1091, 948, 557
-1109, 1023, 623
-946, 1021, 585
-789, 998, 449
-722, 973, 402
-741, 978, 343
-468, 932, 223
-420, 873, 232
-443, 819, 176
-443, 819, 176
-310, 721, 58
-233, 562, 55
-219, 434, 58
-192, 298, 86
-138, 104, 109
-138, 104, 109
-152, -93, 134
-97, -297, 138
-72, -523, 180
-138, -735, 321
-108, -952, 383
-133, -1089, 285
-541, -1064, 398
-721, -984, 557
-1002, -927, 820
-1225, -895, 950
-1370, -770, 884
-1586, -401, 700
-1724, -89, 765
-1538, 132, 726
-1437, 450, 496
-1507, 680, 387
-,-,-
-862, 144, 583
-906, 82, 488
-1124, 73, 653
-1124, 73, 653
-1070, 89, 771
-950, 36, 632
-1025, -42, 637
-1192, -90, 842
-1108, -70, 822
-1082, -6, 740
-1039, 96, 617
-1070, 241, 503
-1263, 457, 546
-1263, 457, 546
-1293, 671, 430
-1223, 820, 361
-1306, 903, 520
-1162, 1002, 515
-988, 1008, 485
-876, 1022, 481
-820, 1053, 294
-717, 1044, 260
-541, 999, 254
-590, 970, 178
-451, 896, 97
-324, 787, 214
-324, 787, 214
-285, 590, 230
-217, 344, 127
-114, 119, -48
-119, -43, -73
-114, -180, 56
-118, -327, 214
-138, -526, 378
-32, -751, 447
-32, -751, 447
-114, -932, 463
-350, -1021, 536
-727, -1093, 787
-888, -1184, 867
-952, -1076, 832
-1286, -723, 740
-1627, -373, 685
-1597, -107, 687
-,-,-
-690, 271, 431
-798, 142, 498
-953, 60, 600
-993, -72, 660
-954, -200, 793
-1048, -224, 947
-1220, -191, 976
-1276, -159, 909
-1191, -62, 716
-1134, 57, 634
-1134, 57, 634
-1211, 197, 563
-1272, 337, 613
-1100, 484, 543
-1130, 605, 470
-1227, 739, 585
-1055, 864, 561
-967, 910, 481
-951, 925, 346
-826, 966, 304
-777, 1030, 298
-777, 1030, 298
-700, 1033, 244
-645, 971, 287
-569, 900, 349
-506, 814, 245
-414, 683, 171
-375, 532, 120
-334, 408, 58
-338, 318, 67
-338, 318, 67
-391, 199, 139
-383, 66, 112
-222, -49, 60
-197, -128, 104
-178, -247, 282
-96, -414, 477
-96, -414, 477
-123, -587, 405
-191, -677, 148
-319, -815, 269
-422, -952, 640
-689, -1007, 808
-1005, -967, 695
-1331, -885, 679
-1503, -780, 817
-1625, -561, 881
-1664, -204, 725
-1621, 94, 588
-1532, 315, 505
-1438, 642, 480
-,-,-
-774, 50, 404
-774, 50, 404
-1144, -24, 724
-1046, -40, 961
-1081, -61, 938
-1376, 8, 886
-1357, 53, 833
-1229, 101, 994
-1236, 200, 1037
-1238, 331, 767
-1324, 422, 571
-1226, 528, 588
-1226, 528, 588
-1182, 691, 450
-1107, 830, 400
-1027, 896, 557
-841, 971, 534
-839, 1031, 464
-760, 1065, 345
-550, 1056, 239
-593, 1007, 262
-592, 954, 241
-514, 862, 68
-514, 862, 68
-512, 742, 45
-401, 583, 72
-346, 414, 100
-195, 214, 51
-189, 66, 31
-189, 66, 31
-174, -65, 74
-246, -175, 177
-236, -268, 211
-201, -346, 242
-255, -489, 287
-319, -658, 356
-314, -833, 466
-393, -978, 539
-596, -1004, 682
-844, -1025, 802
-994, -1042, 753
-1214, -877, 735
-1562, -521, 680
-1722, -140, 536
-1811, 133, 572
-1811, 133, 572
-,-,-
-788, 306, 267
-758, 189, 496
-765, 116, 635
-925, 83, 620
-1149, 59, 696
-1220, 57, 846
-1220, 57, 846
-1216, 109, 914
-1369, 256, 904
-1497, 385, 773
-1522, 504, 677
-1395, 609, 508
-1237, 733, 462
-1303, 821, 501
-1169, 854, 513
-961, 879, 515
-910, 899, 540
-771, 942, 413
-771, 942, 413
-765, 988, 243
-726, 1011, 239
-457, 980, 276
-460, 908, 306
-391, 834, 293
-237, 708, 196
-300, 559, 102
-247, 410, 31
-247, 410, 31
-92, 259, -39
-72, 84, -28
-101, -91, 98
26, -308, 183
26, -308, 183
30, -486, 172
-105, -679, 224
-203, -866, 432
-170, -1014, 514
-386, -1130, 655
-841, -1208, 939
-1088, -1174, 964
-1331, -994, 867
-1555, -712, 924
-1688, -341, 855
-,-,-
-1591, 109, 672
-1324, 340, 396
-,-,-
-871, 123, 459
-1062, -4, 437
-1035, 2, 677
-1064, 12, 756
-1206, 42, 899
-1206, 42, 899
-1184, 99, 1014
-1098, 179, 813
-1202, 302, 645
-1340, 491, 564
-1317, 695, 555
-1276, 899, 582
-1246, 1004, 679
-1114, 1059, 679
-978, 1110, 531
-934, 1132, 509
-798, 1141, 495
-679, 1099, 385
-614, 1036, 257
-499, 961, 265
-499, 961, 265
-326, 834, 177
-372, 737, 67
-329, 611, -7
-291, 480, 56
-214, 327, 106
-238, 164, 101
-238, 164, 101
-210, 9, 112
-196, -136, 142
-179, -253, 117
-213, -317, 148
-228, -382, 233
-205, -518, 330
-240, -667, 318
-345, -707, 333
-543, -721, 554
-770, -736, 769
-917, -782, 997
-917, -782, 997
-1005, -847, 1023
-1087, -858, 849
-1369, -757, 845
-1485, -571, 861
-1396, -310, 772
-1449, -63, 682
-1521, 223, 579
-1438, 599, 499
-1348, 864, 531
-,-,-
-882, 521, 378
-784, 447, 295
-767, 425, 267
-1015, 370, 510
-1110, 297, 734
-1052, 247, 791
-1044, 179, 730
-1341, 214, 675
-1466, 300, 761
-1359, 421, 830
-1311, 509, 735
-1311, 509, 735
-1355, 621, 531
-1288, 755, 361
-1087, 845, 350
-931, 904, 374
-871, 983, 371
-785, 1022, 366
-651, 999, 336
-568, 938, 328
-495, 851, 312
-523, 806, 248
-523, 806, 248
-481, 717, 221
-301, 578, 214
-267, 425, 147
-326, 302, 125
-261, 172, 154
-212, 20, 225
-212, 20, 225
-200, -128, 165
-215, -214, 84
-330, -257, 100
-291, -374, 184
-106, -610, 213
-204, -876, 363
-393, -1062, 761
-391, -1257, 914
-535, -1335, 840
-738, -1248, 816
-1055, -983, 870
-1360, -630, 783
-,-,-
-891, -23, 495
-941, -45, 486
-986, -69, 562
-902, -110, 613
-921, -107, 709
-993, -65, 665
-1031, -68, 667
-1114, -72, 696
-1108, -34, 708
-1096, 53, 652
-1096, 53, 652
-1203, 147, 617
-1259, 285, 491
-1314, 441, 458
-1409, 556, 505
-1445, 667, 642
-1394, 771, 723
-1258, 840, 617
-1116, 886, 422
-997, 893, 366
-1015, 904, 406
-854, 920, 472
-854, 920, 472
-673, 958, 383
-612, 975, 333
-570, 944, 309
-377, 821, 224
-252, 689, 104
-262, 598, 5
-211, 450, -9
-211, 450, -9
-118, 251, 39
-128, 39, 102
-122, -159, 92
-167, -265, 20
-141, -348, 6
-141, -348, 6
-266, -438, 255
-350, -539, 456
-336, -622, 456
-342, -693, 449
-509, -784, 611
-805, -884, 724
-964, -948, 797
-1094, -925, 861
-1401, -783, 859
-1671, -414, 851
-1912, 46, 719
-,-,-
-887, -159, 482
-1101, -81, 665
-1101, -81, 665
-1126, -26, 689
-1046, 14, 652
-1160, 111, 688
-1258, 195, 841
-1321, 342, 853
-1341, 518, 707
-1418, 666, 563
-1457, 725, 485
-1322, 773, 429
-1247, 861, 495
-1115, 921, 535
-975, 989, 487
-826, 989, 423
-826, 1017, 423
-712, 1017, 359
-695, 1052, 280
-568, 1036, 129
-435, 966, 108
-408, 875, 94
-356, 784, 42
-295, 687, -22
-207, 557, -30
-207, 557, -30
-180, 393, 32
-99, 211, 83
-132, 34, 122
-203, -131, 165
-145, -334, 207
-152, -578, 241
-140, -798, 344
-140, -798, 344
-205, -924, 481
-373, -971, 636
-466, -992, 639
-599, -931, 570
-975, -763, 659
-1402, -600, 859
-1580, -523, 909
-1566, -413, 775
-1667, -96, 668
-,-,-
-997, 145, 451
-1131, 87, 676
-1131, 87, 676
-1217, 88, 892
-1163, 239, 741
-1200, 332, 566
-1439, 424, 562
-1473, 494, 666
-1356, 580, 771
-1320, 702, 728
-1370, 841, 672
-1198, 887, 518
-1130, 951, 445
-975, 1020, 394
-739, 1006, 312
-727, 1006, 304
-727, 988, 304
-600, 958, 278
-397, 895, 113
-328, 802, 67
-384, 705, 45
-315, 579, 24
-219, 455, -61
-219, 455, -61
-227, 327, -53
-204, 177, 47
-113, 12, 126
-159, -86, 179
-258, -146, 145
-351, -248, 179
-300, -403, 286
-306, -513, 355
-306, -513, 355
-417, -592, 310
-544, -715, 484
-673, -818, 663
-756, -834, 573
-888, -879, 518
-1019, -979, 693
-1132, -957, 826
-1235, -709, 697
-1496, -366, 510
-1710, -208, 576
-1497, -131, 633
-,-,-
-1169, -16, 525
-1180, 5, 545
-1151, 61, 677
-1190, 109, 572
-1190, 109, 572
-1212, 157, 423
-1155, 234, 536
-1315, 371, 716
-1390, 462, 645
-1333, 586, 577
-1323, 743, 547
-1345, 863, 527
-1220, 941, 504
-1078, 993, 440
-923, 976, 458
-807, 940, 471
-795, 948, 352
-795, 948, 352
-702, 925, 266
-570, 834, 279
-448, 738, 338
-426, 633, 333
-423, 523, 223
-392, 409, 135
-262, 271, 80
-262, 271, 80
-187, 131, 83
-175, 32, 139
-163, -46, 174
-160, -137, 204
-158, -283, 205
-227, -409, 220
-303, -547, 273
-429, -744, 350
-429, -744, 350
-473, -938, 450
-569, -1048, 537
-867, -1053, 647
-1062, -1053, 736
-1198, -982, 740
-1361, -712, 719
-1397, -304, 672
-,-,-
-664, -165, 532
-814, -249, 567
-1127, -211, 711
-1109, -141, 858
-1105, -109, 823
-1208, -26, 761
-1157, 38, 728
-1229, 127, 725
-1220, 251, 693
-1171, 408, 682
-1254, 582, 611
-1318, 708, 464
-1351, 819, 477
-1197, 914, 601
-1197, 914, 601
-1123, 973, 600
-1130, 1034, 467
-1027, 1062, 436
-826, 1028, 486
-670, 949, 404
-675, 921, 320
-615, 847, 252
-517, 739, 230
-372, 646, 213
-421, 567, 111
-423, 467, 10
-423, 467, 10
-248, 338, -64
-202, 218, -3
-246, 127, 95
-185, 46, 42
-185, 46, 42
-195, -20, -27
-335, -140, 73
-345, -377, 249
-262, -640, 287
-264, -770, 86
-467, -884, 182
-641, -1037, 587
-638, -1133, 723
-732, -1085, 601
-1068, -878, 553
-1376, -659, 714
-1501, -429, 799
-1517, -32, 572
-1639, 307, 482
-,-,-
-1130, 165, 785
-1179, 233, 685
-1399, 296, 798
-1313, 348, 723
-1250, 446, 497
-1354, 510, 438
-1421, 516, 475
-1147, 518, 654
-1257, 530, 817
-1346, 555, 737
-1346, 555, 737
-1194, 586, 614
-1038, 685, 460
-979, 771, 321
-1030, 844, 370
-873, 911, 384
-608, 905, 301
-612, 874, 251
-649, 861, 164
-368, 787, 124
-331, 712, 167
-331, 712, 167
-345, 622, 153
-303, 497, 19
-249, 390, -142
-207, 294, -183
-227, 193, -23
-334, 111, 74
-386, 36, 97
-386, 36, 97
-355, -61, 143
-455, -232, 273
-403, -495, 397
-354, -685, 326
-595, -731, 175
-807, -799, 262
-894, -886, 566
-868, -940, 707
-1191, -771, 632
-1191, -771, 632
-1464, -592, 666
-1423, -465, 705
-1420, -194, 588
-1548, 225, 379
-1576, 521, 384
-1443, 681, 426
-,-,-
-991, -71, 649
-990, -73, 664
-941, -72, 670
-941, -72, 670
-961, -73, 609
-1113, 7, 697
-1222, 138, 729
-1021, 204, 552
-1080, 288, 408
-1351, 453, 446
-1300, 640, 420
-1288, 769, 389
-1423, 876, 452
-1314, 958, 574
-1314, 958, 574
-1096, 1010, 741
-1106, 963, 812
-1063, 939, 699
-852, 956, 473
-625, 914, 315
-691, 887, 233
-674, 899, 356
-502, 853, 367
-377, 765, 233
-372, 689, 143
-372, 689, 143
-399, 622, 56
-305, 519, 9
-196, 412, 23
-204, 304, 11
-289, 224, -40
-289, 224, -40
-348, 96, -38
-229, -58, -9
-187, -231, 50
-190, -404, 88
-235, -559, 134
-299, -734, 170
-338, -927, 211
-516, -1015, 324
-516, -1015, 324
-718, -953, 389
-1010, -881, 536
-1308, -862, 777
-,-,-
-971, -111, 551
-933, -84, 583
-827, -83, 607
-1075, -18, 726
-1250, 45, 701
-1165, 80, 650
